"Question 1168|Phineas and Ferb The Movie|Kung Fu Panda"
"Question 1169|Phineas and Ferb The Movie|Jungle Book"
"Question 1170|Phineas and Ferb The Movie|Madagascar 3: Europe's Most Wanted"
"Question 1171|Phineas and Ferb The Movie|Ice Age"
"Question 1172|Phineas and Ferb The Movie|Happy Feet"
"Question 1173|Phineas and Ferb The Movie|Rise of the Guardians"
"Question 1174|Phineas and Ferb The Movie|Cinderella"
"Question 1175|Phineas and Ferb The Movie|Despicable Me 3"
"Question 1176|Phineas and Ferb The Movie|Polar Express"
"Question 1177|Phineas and Ferb The Movie|Hotel Transylvania"
"Question 1178|Phineas and Ferb The Movie|Chicken Little"
"Question 1179|Phineas and Ferb The Movie|Tom and Jerry"
"Question 1180|Phineas and Ferb The Movie|Toy Story 3"
"Question 1181|Phineas and Ferb The Movie|Inside Out"
"Question 1182|Phineas and Ferb The Movie|Monsters Inc."
"Question 1183|Phineas and Ferb The Movie|The Iron Giant"
"Question 1184|Phineas and Ferb The Movie|Aladdin"
"Question 1185|Phineas and Ferb The Movie|How to Train Your Dragon 2"
"Question 1186|Phineas and Ferb The Movie|Lego Batman"
"Question 1187|Phineas and Ferb The Movie|Bolt"
"Question 1188|Phineas and Ferb The Movie|Peanuts Movie"
"Question 1189|Phineas and Ferb The Movie|Kung Fu Panda 3"
"Question 1190|Phineas and Ferb The Movie|Monsters University"
"Question 1191|Phineas and Ferb The Movie|Horton Hears A Who"
"Question 1192|Phineas and Ferb The Movie|Cars"
"Question 1193|Phineas and Ferb The Movie|The Lorax"
"Question 1194|Phineas and Ferb The Movie|Bee Movie"
"Question 1195|Phineas and Ferb The Movie|Shrek 2"
"Question 1196|Phineas and Ferb The Movie|The Pokemon Movie"
"Question 1197|Brave|Despicable Me 2"
"Question 1198|Brave|Penguins of Madagascar"
"Question 1199|Brave|Meet the Robinsons"
"Question 1200|Brave|Madagascar: Escape 2 Africa"
"Question 1201|Brave|How the Grinch Stole Christmas"
"Question 1202|Brave|Up"
"Question 1203|Brave|Coco"
"Question 1204|Brave|The Lego Movie"
"Question 1205|Brave|Beauty and the Beast"
"Question 1206|Brave|The Lady and the Tramp"
"Question 1207|Brave|Tangled"
"Question 1208|Brave|Kung Fu Panda"
"Question 1209|Brave|Jungle Book"
"Question 1210|Brave|Madagascar 3: Europe's Most Wanted"
"Question 1211|Brave|Ice Age"
"Question 1212|Brave|Happy Feet"
"Question 1213|Brave|Rise of the Guardians"
"Question 1214|Brave|Cinderella"
"Question 1215|Brave|Despicable Me 3"
"Question 1216|Brave|Polar Express"
"Question 1217|Brave|Hotel Transylvania"
"Question 1218|Brave|Chicken Little"
"Question 1219|Brave|Tom and Jerry"
"Question 1220|Brave|Toy Story 3"
"Question 1221|Brave|Inside Out"
"Question 1222|Brave|Monsters Inc."
"Question 1223|Brave|The Iron Giant"
"Question 1224|Brave|Aladdin"
"Question 1225|Brave|How to Train Your Dragon 2"
"Question 1226|Brave|Lego Batman"
"Question 1227|Brave|Bolt"
"Question 1228|Brave|Peanuts Movie"
"Question 1229|Brave|Kung Fu Panda 3"
"Question 1230|Brave|Monsters University"
"Question 1231|Brave|Horton Hears A Who"
"Question 1232|Brave|Cars"
"Question 1233|Brave|The Lorax"
"Question 1234|Brave|Bee Movie"
"Question 1235|Brave|Shrek 2"
"Question 1236|Brave|The Pokemon Movie"
"Question 1237|Despicable Me 2|Penguins of Madagascar"
"Question 1238|Despicable Me 2|Meet the Robinsons"
"Question 1239|Despicable Me 2|Madagascar: Escape 2 Africa"
"Question 1240|Despicable Me 2|How the Grinch Stole Christmas"
"Question 1241|Despicable Me 2|Up"
"Question 1242|Despicable Me 2|Coco"
"Question 1243|Despicable Me 2|The Lego Movie"
"Question 1244|Despicable Me 2|Beauty and the Beast"
"Question 1245|Despicable Me 2|The Lady and the Tramp"
"Question 1246|Despicable Me 2|Tangled"
"Question 1247|Despicable Me 2|Kung Fu Panda"
"Question 1248|Despicable Me 2|Jungle Book"
"Question 1249|Despicable Me 2|Madagascar 3: Europe's Most Wanted"
"Question 1250|Despicable Me 2|Ice Age"
"Question 1251|Despicable Me 2|Happy Feet"
"Question 1252|Despicable Me 2|Rise of the Guardians"
"Question 1253|Despicable Me 2|Cinderella"
"Question 1254|Despicable Me 2|Despicable Me 3"
"Question 1255|Despicable Me 2|Polar Express"
"Question 1256|Despicable Me 2|Hotel Transylvania"
"Question 1257|Despicable Me 2|Chicken Little"
"Question 1258|Despicable Me 2|Tom and Jerry"
"Question 1259|Despicable Me 2|Toy Story 3"
"Question 1260|Despicable Me 2|Inside Out"
"Question 1261|Despicable Me 2|Monsters Inc."
"Question 1262|Despicable Me 2|The Iron Giant"
"Question 1263|Despicable Me 2|Aladdin"
"Question 1264|Despicable Me 2|How to Train Your Dragon 2"
"Question 1265|Despicable Me 2|Lego Batman"
"Question 1266|Despicable Me 2|Bolt"
"Question 1267|Despicable Me 2|Peanuts Movie"
"Question 1268|Despicable Me 2|Kung Fu Panda 3"
"Question 1269|Despicable Me 2|Monsters University"
"Question 1270|Despicable Me 2|Horton Hears A Who"
"Question 1271|Despicable Me 2|Cars"
"Question 1272|Despicable Me 2|The Lorax"
"Question 1273|Despicable Me 2|Bee Movie"
"Question 1274|Despicable Me 2|Shrek 2"
"Question 1275|Despicable Me 2|The Pokemon Movie"
"Question 1276|Penguins of Madagascar|Meet the Robinsons"
"Question 1277|Penguins of Madagascar|Madagascar: Escape 2 Africa"
"Question 1278|Penguins of Madagascar|How the Grinch Stole Christmas"
"Question 1279|Penguins of Madagascar|Up"
"Question 1280|Penguins of Madagascar|Coco"
"Question 1281|Penguins of Madagascar|The Lego Movie"
"Question 1282|Penguins of Madagascar|Beauty and the Beast"
"Question 1283|Penguins of Madagascar|The Lady and the Tramp"
"Question 1284|Penguins of Madagascar|Tangled"
"Question 1285|Penguins of Madagascar|Kung Fu Panda"
"Question 1286|Penguins of Madagascar|Jungle Book"
"Question 1287|Penguins of Madagascar|Madagascar 3: Europe's Most Wanted"
"Question 1288|Penguins of Madagascar|Ice Age"
"Question 1289|Penguins of Madagascar|Happy Feet"
"Question 1290|Penguins of Madagascar|Rise of the Guardians"
"Question 1291|Penguins of Madagascar|Cinderella"
"Question 1292|Penguins of Madagascar|Despicable Me 3"
"Question 1293|Penguins of Madagascar|Polar Express"
"Question 1294|Penguins of Madagascar|Hotel Transylvania"
"Question 1295|Penguins of Madagascar|Chicken Little"
"Question 1296|Penguins of Madagascar|Tom and Jerry"
"Question 1297|Penguins of Madagascar|Toy Story 3"
"Question 1298|Penguins of Madagascar|Inside Out"
"Question 1299|Penguins of Madagascar|Monsters Inc."
"Question 1300|Penguins of Madagascar|The Iron Giant"
"Question 1301|Penguins of Madagascar|Aladdin"
"Question 1302|Penguins of Madagascar|How to Train Your Dragon 2"
"Question 1303|Penguins of Madagascar|Lego Batman"
"Question 1304|Penguins of Madagascar|Bolt"
"Question 1305|Penguins of Madagascar|Peanuts Movie"
"Question 1306|Penguins of Madagascar|Kung Fu Panda 3"
"Question 1307|Penguins of Madagascar|Monsters University"
"Question 1308|Penguins of Madagascar|Horton Hears A Who"
"Question 1309|Penguins of Madagascar|Cars"
"Question 1310|Penguins of Madagascar|The Lorax"
"Question 1311|Penguins of Madagascar|Bee Movie"
"Question 1312|Penguins of Madagascar|Shrek 2"
"Question 1313|Penguins of Madagascar|The Pokemon Movie"
"Question 1314|Meet the Robinsons|Madagascar: Escape 2 Africa"
"Question 1315|Meet the Robinsons|How the Grinch Stole Christmas"
"Question 1316|Meet the Robinsons|Up"
"Question 1317|Meet the Robinsons|Coco"
"Question 1318|Meet the Robinsons|The Lego Movie"
"Question 1319|Meet the Robinsons|Beauty and the Beast"
"Question 1320|Meet the Robinsons|The Lady and the Tramp"
"Question 1321|Meet the Robinsons|Tangled"
"Question 1322|Meet the Robinsons|Kung Fu Panda"
"Question 1323|Meet the Robinsons|Jungle Book"
"Question 1324|Meet the Robinsons|Madagascar 3: Europe's Most Wanted"
"Question 1325|Meet the Robinsons|Ice Age"
"Question 1326|Meet the Robinsons|Happy Feet"
"Question 1327|Meet the Robinsons|Rise of the Guardians"
"Question 1328|Meet the Robinsons|Cinderella"
"Question 1329|Meet the Robinsons|Despicable Me 3"
"Question 1330|Meet the Robinsons|Polar Express"
"Question 1331|Meet the Robinsons|Hotel Transylvania"
"Question 1332|Meet the Robinsons|Chicken Little"
"Question 1333|Meet the Robinsons|Tom and Jerry"
"Question 1334|Meet the Robinsons|Toy Story 3"
"Question 1335|Meet the Robinsons|Inside Out"
"Question 1336|Meet the Robinsons|Monsters Inc."
"Question 1337|Meet the Robinsons|The Iron Giant"
"Question 1338|Meet the Robinsons|Aladdin"
"Question 1339|Meet the Robinsons|How to Train Your Dragon 2"
"Question 1340|Meet the Robinsons|Lego Batman"
"Question 1341|Meet the Robinsons|Bolt"
"Question 1342|Meet the Robinsons|Peanuts Movie"
"Question 1343|Meet the Robinsons|Kung Fu Panda 3"
"Question 1344|Meet the Robinsons|Monsters University"
"Question 1345|Meet the Robinsons|Horton Hears A Who"
"Question 1346|Meet the Robinsons|Cars"
"Question 1347|Meet the Robinsons|The Lorax"
"Question 1348|Meet the Robinsons|Bee Movie"
"Question 1349|Meet the Robinsons|Shrek 2"
"Question 1350|Meet the Robinsons|The Pokemon Movie"
"Question 1351|Madagascar: Escape 2 Africa|How the Grinch Stole Christmas"
"Question 1352|Madagascar: Escape 2 Africa|Up"
"Question 1353|Madagascar: Escape 2 Africa|Coco"
"Question 1354|Madagascar: Escape 2 Africa|The Lego Movie"
"Question 1355|Madagascar: Escape 2 Africa|Beauty and the Beast"
"Question 1356|Madagascar: Escape 2 Africa|The Lady and the Tramp"
"Question 1357|Madagascar: Escape 2 Africa|Tangled"
"Question 1358|Madagascar: Escape 2 Africa|Kung Fu Panda"
"Question 1359|Madagascar: Escape 2 Africa|Jungle Book"
"Question 1360|Madagascar: Escape 2 Africa|Madagascar 3: Europe's Most Wanted"
"Question 1361|Madagascar: Escape 2 Africa|Ice Age"
"Question 1362|Madagascar: Escape 2 Africa|Happy Feet"
"Question 1363|Madagascar: Escape 2 Africa|Rise of the Guardians"
"Question 1364|Madagascar: Escape 2 Africa|Cinderella"
"Question 1365|Madagascar: Escape 2 Africa|Despicable Me 3"
"Question 1366|Madagascar: Escape 2 Africa|Polar Express"
"Question 1367|Madagascar: Escape 2 Africa|Hotel Transylvania"
"Question 1368|Madagascar: Escape 2 Africa|Chicken Little"
"Question 1369|Madagascar: Escape 2 Africa|Tom and Jerry"
"Question 1370|Madagascar: Escape 2 Africa|Toy Story 3"
"Question 1371|Madagascar: Escape 2 Africa|Inside Out"
"Question 1372|Madagascar: Escape 2 Africa|Monsters Inc."
"Question 1373|Madagascar: Escape 2 Africa|The Iron Giant"
"Question 1374|Madagascar: Escape 2 Africa|Aladdin"
"Question 1375|Madagascar: Escape 2 Africa|How to Train Your Dragon 2"
"Question 1376|Madagascar: Escape 2 Africa|Lego Batman"
"Question 1377|Madagascar: Escape 2 Africa|Bolt"
"Question 1378|Madagascar: Escape 2 Africa|Peanuts Movie"
"Question 1379|Madagascar: Escape 2 Africa|Kung Fu Panda 3"
"Question 1380|Madagascar: Escape 2 Africa|Monsters University"
"Question 1381|Madagascar: Escape 2 Africa|Horton Hears A Who"
"Question 1382|Madagascar: Escape 2 Africa|Cars"
"Question 1383|Madagascar: Escape 2 Africa|The Lorax"
"Question 1384|Madagascar: Escape 2 Africa|Bee Movie"
"Question 1385|Madagascar: Escape 2 Africa|Shrek 2"
"Question 1386|Madagascar: Escape 2 Africa|The Pokemon Movie"
"Question 1387|How the Grinch Stole Christmas|Up"
"Question 1388|How the Grinch Stole Christmas|Coco"
"Question 1389|How the Grinch Stole Christmas|The Lego Movie"
"Question 1390|How the Grinch Stole Christmas|Beauty and the Beast"
"Question 1391|How the Grinch Stole Christmas|The Lady and the Tramp"
"Question 1392|How the Grinch Stole Christmas|Tangled"
"Question 1393|How the Grinch Stole Christmas|Kung Fu Panda"
"Question 1394|How the Grinch Stole Christmas|Jungle Book"
"Question 1395|How the Grinch Stole Christmas|Madagascar 3: Europe's Most Wanted"
"Question 1396|How the Grinch Stole Christmas|Ice Age"
"Question 1397|How the Grinch Stole Christmas|Happy Feet"
"Question 1398|How the Grinch Stole Christmas|Rise of the Guardians"
"Question 1399|How the Grinch Stole Christmas|Cinderella"
"Question 1400|How the Grinch Stole Christmas|Despicable Me 3"
"Question 1401|How the Grinch Stole Christmas|Polar Express"
"Question 1402|How the Grinch Stole Christmas|Hotel Transylvania"
"Question 1403|How the Grinch Stole Christmas|Chicken Little"
"Question 1404|How the Grinch Stole Christmas|Tom and Jerry"
"Question 1405|How the Grinch Stole Christmas|Toy Story 3"
"Question 1406|How the Grinch Stole Christmas|Inside Out"
"Question 1407|How the Grinch Stole Christmas|Monsters Inc."
"Question 1408|How the Grinch Stole Christmas|The Iron Giant"
"Question 1409|How the Grinch Stole Christmas|Aladdin"
"Question 1410|How the Grinch Stole Christmas|How to Train Your Dragon 2"
"Question 1411|How the Grinch Stole Christmas|Lego Batman"
"Question 1412|How the Grinch Stole Christmas|Bolt"
"Question 1413|How the Grinch Stole Christmas|Peanuts Movie"
"Question 1414|How the Grinch Stole Christmas|Kung Fu Panda 3"
"Question 1415|How the Grinch Stole Christmas|Monsters University"
"Question 1416|How the Grinch Stole Christmas|Horton Hears A Who"
"Question 1417|How the Grinch Stole Christmas|Cars"
"Question 1418|How the Grinch Stole Christmas|The Lorax"
"Question 1419|How the Grinch Stole Christmas|Bee Movie"
"Question 1420|How the Grinch Stole Christmas|Shrek 2"
"Question 1421|How the Grinch Stole Christmas|The Pokemon Movie"
"Question 1422|Up|Coco"
"Question 1423|Up|The Lego Movie"
"Question 1424|Up|Beauty and the Beast"
"Question 1425|Up|The Lady and the Tramp"
"Question 1426|Up|Tangled"
"Question 1427|Up|Kung Fu Panda"
"Question 1428|Up|Jungle Book"
"Question 1429|Up|Madagascar 3: Europe's Most Wanted"
"Question 1430|Up|Ice Age"
"Question 1431|Up|Happy Feet"
"Question 1432|Up|Rise of the Guardians"
"Question 1433|Up|Cinderella"
"Question 1434|Up|Despicable Me 3"
"Question 1435|Up|Polar Express"
"Question 1436|Up|Hotel Transylvania"
"Question 1437|Up|Chicken Little"
"Question 1438|Up|Tom and Jerry"
"Question 1439|Up|Toy Story 3"
"Question 1440|Up|Inside Out"
"Question 1441|Up|Monsters Inc."
"Question 1442|Up|The Iron Giant"
"Question 1443|Up|Aladdin"
"Question 1444|Up|How to Train Your Dragon 2"
"Question 1445|Up|Lego Batman"
"Question 1446|Up|Bolt"
"Question 1447|Up|Peanuts Movie"
"Question 1448|Up|Kung Fu Panda 3"
"Question 1449|Up|Monsters University"
"Question 1450|Up|Horton Hears A Who"
"Question 1451|Up|Cars"
"Question 1452|Up|The Lorax"
"Question 1453|Up|Bee Movie"
"Question 1454|Up|Shrek 2"
"Question 1455|Up|The Pokemon Movie"
"Question 1456|Coco|The Lego Movie"
"Question 1457|Coco|Beauty and the Beast"
"Question 1458|Coco|The Lady and the Tramp"
"Question 1459|Coco|Tangled"
"Question 1460|Coco|Kung Fu Panda"
"Question 1461|Coco|Jungle Book"
"Question 1462|Coco|Madagascar 3: Europe's Most Wanted"
"Question 1463|Coco|Ice Age"
"Question 1464|Coco|Happy Feet"
"Question 1465|Coco|Rise of the Guardians"
"Question 1466|Coco|Cinderella"
"Question 1467|Coco|Despicable Me 3"
"Question 1468|Coco|Polar Express"
"Question 1469|Coco|Hotel Transylvania"
"Question 1470|Coco|Chicken Little"
"Question 1471|Coco|Tom and Jerry"
"Question 1472|Coco|Toy Story 3"
"Question 1473|Coco|Inside Out"
"Question 1474|Coco|Monsters Inc."
"Question 1475|Coco|The Iron Giant"
"Question 1476|Coco|Aladdin"
"Question 1477|Coco|How to Train Your Dragon 2"
"Question 1478|Coco|Lego Batman"
"Question 1479|Coco|Bolt"
"Question 1480|Coco|Peanuts Movie"
"Question 1481|Coco|Kung Fu Panda 3"
"Question 1482|Coco|Monsters University"
"Question 1483|Coco|Horton Hears A Who"
"Question 1484|Coco|Cars"
"Question 1485|Coco|The Lorax"
"Question 1486|Coco|Bee Movie"
"Question 1487|Coco|Shrek 2"
"Question 1488|Coco|The Pokemon Movie"
"Question 1489|The Lego Movie|Beauty and the Beast"
"Question 1490|The Lego Movie|The Lady and the Tramp"
"Question 1491|The Lego Movie|Tangled"
"Question 1492|The Lego Movie|Kung Fu Panda"
"Question 1493|The Lego Movie|Jungle Book"
"Question 1494|The Lego Movie|Madagascar 3: Europe's Most Wanted"
"Question 1495|The Lego Movie|Ice Age"
"Question 1496|The Lego Movie|Happy Feet"
"Question 1497|The Lego Movie|Rise of the Guardians"
"Question 1498|The Lego Movie|Cinderella"
"Question 1499|The Lego Movie|Despicable Me 3"
"Question 1500|The Lego Movie|Polar Express"
"Question 1501|The Lego Movie|Hotel Transylvania"
"Question 1502|The Lego Movie|Chicken Little"
"Question 1503|The Lego Movie|Tom and Jerry"
"Question 1504|The Lego Movie|Toy Story 3"
"Question 1505|The Lego Movie|Inside Out"
"Question 1506|The Lego Movie|Monsters Inc."
"Question 1507|The Lego Movie|The Iron Giant"
"Question 1508|The Lego Movie|Aladdin"
"Question 1509|The Lego Movie|How to Train Your Dragon 2"
"Question 1510|The Lego Movie|Lego Batman"
"Question 1511|The Lego Movie|Bolt"
"Question 1512|The Lego Movie|Peanuts Movie"
"Question 1513|The Lego Movie|Kung Fu Panda 3"
"Question 1514|The Lego Movie|Monsters University"
"Question 1515|The Lego Movie|Horton Hears A Who"
"Question 1516|The Lego Movie|Cars"
"Question 1517|The Lego Movie|The Lorax"
"Question 1518|The Lego Movie|Bee Movie"
"Question 1519|The Lego Movie|Shrek 2"
"Question 1520|The Lego Movie|The Pokemon Movie"
"Question 1521|Beauty and the Beast|The Lady and the Tramp"
"Question 1522|Beauty and the Beast|Tangled"
"Question 1523|Beauty and the Beast|Kung Fu Panda"
"Question 1524|Beauty and the Beast|Jungle Book"
"Question 1525|Beauty and the Beast|Madagascar 3: Europe's Most Wanted"
"Question 1526|Beauty and the Beast|Ice Age"
"Question 1527|Beauty and the Beast|Happy Feet"
"Question 1528|Beauty and the Beast|Rise of the Guardians"
"Question 1529|Beauty and the Beast|Cinderella"
"Question 1530|Beauty and the Beast|Despicable Me 3"
"Question 1531|Beauty and the Beast|Polar Express"
"Question 1532|Beauty and the Beast|Hotel Transylvania"
"Question 1533|Beauty and the Beast|Chicken Little"
"Question 1534|Beauty and the Beast|Tom and Jerry"
"Question 1535|Beauty and the Beast|Toy Story 3"
"Question 1536|Beauty and the Beast|Inside Out"
"Question 1537|Beauty and the Beast|Monsters Inc."
"Question 1538|Beauty and the Beast|The Iron Giant"
"Question 1539|Beauty and the Beast|Aladdin"
"Question 1540|Beauty and the Beast|How to Train Your Dragon 2"
"Question 1541|Beauty and the Beast|Lego Batman"
"Question 1542|Beauty and the Beast|Bolt"
"Question 1543|Beauty and the Beast|Peanuts Movie"
"Question 1544|Beauty and the Beast|Kung Fu Panda 3"
"Question 1545|Beauty and the Beast|Monsters University"
"Question 1546|Beauty and the Beast|Horton Hears A Who"
"Question 1547|Beauty and the Beast|Cars"
"Question 1548|Beauty and the Beast|The Lorax"
"Question 1549|Beauty and the Beast|Bee Movie"
"Question 1550|Beauty and the Beast|Shrek 2"
"Question 1551|Beauty and the Beast|The Pokemon Movie"
"Question 1552|The Lady and the Tramp|Tangled"
"Question 1553|The Lady and the Tramp|Kung Fu Panda"
"Question 1554|The Lady and the Tramp|Jungle Book"
"Question 1555|The Lady and the Tramp|Madagascar 3: Europe's Most Wanted"
"Question 1556|The Lady and the Tramp|Ice Age"
"Question 1557|The Lady and the Tramp|Happy Feet"
"Question 1558|The Lady and the Tramp|Rise of the Guardians"
"Question 1559|The Lady and the Tramp|Cinderella"
"Question 1560|The Lady and the Tramp|Despicable Me 3"
"Question 1561|The Lady and the Tramp|Polar Express"
"Question 1562|The Lady and the Tramp|Hotel Transylvania"
"Question 1563|The Lady and the Tramp|Chicken Little"
"Question 1564|The Lady and the Tramp|Tom and Jerry"
"Question 1565|The Lady and the Tramp|Toy Story 3"
"Question 1566|The Lady and the Tramp|Inside Out"
"Question 1567|The Lady and the Tramp|Monsters Inc."
"Question 1568|The Lady and the Tramp|The Iron Giant"
"Question 1569|The Lady and the Tramp|Aladdin"
"Question 1570|The Lady and the Tramp|How to Train Your Dragon 2"
"Question 1571|The Lady and the Tramp|Lego Batman"
"Question 1572|The Lady and the Tramp|Bolt"
"Question 1573|The Lady and the Tramp|Peanuts Movie"
"Question 1574|The Lady and the Tramp|Kung Fu Panda 3"
"Question 1575|The Lady and the Tramp|Monsters University"
"Question 1576|The Lady and the Tramp|Horton Hears A Who"
"Question 1577|The Lady and the Tramp|Cars"
"Question 1578|The Lady and the Tramp|The Lorax"
"Question 1579|The Lady and the Tramp|Bee Movie"
"Question 1580|The Lady and the Tramp|Shrek 2"
"Question 1581|The Lady and the Tramp|The Pokemon Movie"
"Question 1582|Tangled|Kung Fu Panda"
"Question 1583|Tangled|Jungle Book"
"Question 1584|Tangled|Madagascar 3: Europe's Most Wanted"
"Question 1585|Tangled|Ice Age"
"Question 1586|Tangled|Happy Feet"
"Question 1587|Tangled|Rise of the Guardians"
"Question 1588|Tangled|Cinderella"
"Question 1589|Tangled|Despicable Me 3"
"Question 1590|Tangled|Polar Express"
"Question 1591|Tangled|Hotel Transylvania"
"Question 1592|Tangled|Chicken Little"
"Question 1593|Tangled|Tom and Jerry"
"Question 1594|Tangled|Toy Story 3"
"Question 1595|Tangled|Inside Out"
"Question 1596|Tangled|Monsters Inc."
"Question 1597|Tangled|The Iron Giant"
"Question 1598|Tangled|Aladdin"
"Question 1599|Tangled|How to Train Your Dragon 2"
"Question 1600|Tangled|Lego Batman"
"Question 1601|Tangled|Bolt"
"Question 1602|Tangled|Peanuts Movie"
"Question 1603|Tangled|Kung Fu Panda 3"
"Question 1604|Tangled|Monsters University"
"Question 1605|Tangled|Horton Hears A Who"
"Question 1606|Tangled|Cars"
"Question 1607|Tangled|The Lorax"
"Question 1608|Tangled|Bee Movie"
"Question 1609|Tangled|Shrek 2"
"Question 1610|Tangled|The Pokemon Movie"
"Question 1611|Kung Fu Panda|Jungle Book"
"Question 1612|Kung Fu Panda|Madagascar 3: Europe's Most Wanted"
"Question 1613|Kung Fu Panda|Ice Age"
"Question 1614|Kung Fu Panda|Happy Feet"
"Question 1615|Kung Fu Panda|Rise of the Guardians"
"Question 1616|Kung Fu Panda|Cinderella"
"Question 1617|Kung Fu Panda|Despicable Me 3"
"Question 1618|Kung Fu Panda|Polar Express"
"Question 1619|Kung Fu Panda|Hotel Transylvania"
"Question 1620|Kung Fu Panda|Chicken Little"
"Question 1621|Kung Fu Panda|Tom and Jerry"
"Question 1622|Kung Fu Panda|Toy Story 3"
"Question 1623|Kung Fu Panda|Inside Out"
"Question 1624|Kung Fu Panda|Monsters Inc."
"Question 1625|Kung Fu Panda|The Iron Giant"
"Question 1626|Kung Fu Panda|Aladdin"
"Question 1627|Kung Fu Panda|How to Train Your Dragon 2"
"Question 1628|Kung Fu Panda|Lego Batman"
"Question 1629|Kung Fu Panda|Bolt"
"Question 1630|Kung Fu Panda|Peanuts Movie"
"Question 1631|Kung Fu Panda|Kung Fu Panda 3"
"Question 1632|Kung Fu Panda|Monsters University"
"Question 1633|Kung Fu Panda|Horton Hears A Who"
"Question 1634|Kung Fu Panda|Cars"
"Question 1635|Kung Fu Panda|The Lorax"
"Question 1636|Kung Fu Panda|Bee Movie"
"Question 1637|Kung Fu Panda|Shrek 2"
"Question 1638|Kung Fu Panda|The Pokemon Movie"
"Question 1639|Jungle Book|Madagascar 3: Europe's Most Wanted"
"Question 1640|Jungle Book|Ice Age"
"Question 1641|Jungle Book|Happy Feet"
"Question 1642|Jungle Book|Rise of the Guardians"
"Question 1643|Jungle Book|Cinderella"
"Question 1644|Jungle Book|Despicable Me 3"
"Question 1645|Jungle Book|Polar Express"
"Question 1646|Jungle Book|Hotel Transylvania"
"Question 1647|Jungle Book|Chicken Little"
"Question 1648|Jungle Book|Tom and Jerry"
"Question 1649|Jungle Book|Toy Story 3"
"Question 1650|Jungle Book|Inside Out"
"Question 1651|Jungle Book|Monsters Inc."
"Question 1652|Jungle Book|The Iron Giant"
"Question 1653|Jungle Book|Aladdin"
"Question 1654|Jungle Book|How to Train Your Dragon 2"
"Question 1655|Jungle Book|Lego Batman"
"Question 1656|Jungle Book|Bolt"
"Question 1657|Jungle Book|Peanuts Movie"
"Question 1658|Jungle Book|Kung Fu Panda 3"
"Question 1659|Jungle Book|Monsters University"
"Question 1660|Jungle Book|Horton Hears A Who"
"Question 1661|Jungle Book|Cars"
"Question 1662|Jungle Book|The Lorax"
"Question 1663|Jungle Book|Bee Movie"
"Question 1664|Jungle Book|Shrek 2"
"Question 1665|Jungle Book|The Pokemon Movie"
"Question 1666|Madagascar 3: Europe's Most Wanted|Ice Age"
"Question 1667|Madagascar 3: Europe's Most Wanted|Happy Feet"
"Question 1668|Madagascar 3: Europe's Most Wanted|Rise of the Guardians"
"Question 1669|Madagascar 3: Europe's Most Wanted|Cinderella"
"Question 1670|Madagascar 3: Europe's Most Wanted|Despicable Me 3"
"Question 1671|Madagascar 3: Europe's Most Wanted|Polar Express"
"Question 1672|Madagascar 3: Europe's Most Wanted|Hotel Transylvania"
"Question 1673|Madagascar 3: Europe's Most Wanted|Chicken Little"
"Question 1674|Madagascar 3: Europe's Most Wanted|Tom and Jerry"
"Question 1675|Madagascar 3: Europe's Most Wanted|Toy Story 3"
"Question 1676|Madagascar 3: Europe's Most Wanted|Inside Out"
"Question 1677|Madagascar 3: Europe's Most Wanted|Monsters Inc."
"Question 1678|Madagascar 3: Europe's Most Wanted|The Iron Giant"
"Question 1679|Madagascar 3: Europe's Most Wanted|Aladdin"
"Question 1680|Madagascar 3: Europe's Most Wanted|How to Train Your Dragon 2"
"Question 1681|Madagascar 3: Europe's Most Wanted|Lego Batman"
"Question 1682|Madagascar 3: Europe's Most Wanted|Bolt"
"Question 1683|Madagascar 3: Europe's Most Wanted|Peanuts Movie"
"Question 1684|Madagascar 3: Europe's Most Wanted|Kung Fu Panda 3"
"Question 1685|Madagascar 3: Europe's Most Wanted|Monsters University"
"Question 1686|Madagascar 3: Europe's Most Wanted|Horton Hears A Who"
"Question 1687|Madagascar 3: Europe's Most Wanted|Cars"
"Question 1688|Madagascar 3: Europe's Most Wanted|The Lorax"
"Question 1689|Madagascar 3: Europe's Most Wanted|Bee Movie"
"Question 1690|Madagascar 3: Europe's Most Wanted|Shrek 2"
"Question 1691|Madagascar 3: Europe's Most Wanted|The Pokemon Movie"
"Question 1692|Ice Age|Happy Feet"
"Question 1693|Ice Age|Rise of the Guardians"
"Question 1694|Ice Age|Cinderella"
"Question 1695|Ice Age|Despicable Me 3"
"Question 1696|Ice Age|Polar Express"
"Question 1697|Ice Age|Hotel Transylvania"
"Question 1698|Ice Age|Chicken Little"
"Question 1699|Ice Age|Tom and Jerry"
"Question 1700|Ice Age|Toy Story 3"
"Question 1701|Ice Age|Inside Out"
"Question 1702|Ice Age|Monsters Inc."
"Question 1703|Ice Age|The Iron Giant"
"Question 1704|Ice Age|Aladdin"
"Question 1705|Ice Age|How to Train Your Dragon 2"
"Question 1706|Ice Age|Lego Batman"
"Question 1707|Ice Age|Bolt"
"Question 1708|Ice Age|Peanuts Movie"
"Question 1709|Ice Age|Kung Fu Panda 3"
"Question 1710|Ice Age|Monsters University"
"Question 1711|Ice Age|Horton Hears A Who"
"Question 1712|Ice Age|Cars"
"Question 1713|Ice Age|The Lorax"
